t,x,y,z
314618712.2885172367095947,2502866.7330642547458410,135014149.6342954933643341,58531918.2905703932046890
315247913.0562851428985596,-16509890.3232875410467386,134123881.2266504615545273,58145834.4755739271640778
315877113.8240529298782349,-35244167.1924597993493080,131030900.9026582390069962,56805727.6032726019620895
316506314.5918207168579102,-53407120.9268999993801117,125783022.3670531958341599,54530687.5027805641293526
317135515.3595886230468750,-70693803.3455559164285660,118454785.7550788670778275,51353089.4179859831929207
317764716.1273564100265503,-86808365.9606453180313110,109174529.9830169677734375,47329995.1884295120835304
318393916.8951243162155151,-101495257.9453578144311905,98111024.5259595364332199,42534430.9430015236139297
319023117.6628921031951904,-114531386.9697524756193161,85442106.6254916489124298,37041886.8688707947731018
319652318.4306598901748657,-125698903.6149592846632004,71370406.5404263734817505,30940896.2369051463901997
320281519.1984277963638306,-134814973.1839765310287476,56139503.5306392386555672,24338293.7085547037422657
320910719.9661955833435059,-141753429.7818154096603394,40010382.7378555610775948,17346468.7335262522101402
321539920.7339634895324707,-146422047.3878226578235626,23234428.6721945740282536,10073178.9884076640009880
322169121.5017312765121460,-148744918.7838574051856995,6078527.5556309567764401,2635281.2664822172373533
322798322.2694991827011108,-148694451.0688084065914154,-11170369.5377547405660152,-4841986.5994954314082861
323427523.0372669696807861,-146300663.2218790650367737,-28234820.5026217922568321,-12239604.1101450659334660
324056723.8050347566604614,-141616966.9035362005233765,-44862621.1446929499506950,-19448817.2040851339697838
324685924.5728026628494263,-134716095.5789131224155426,-60796800.1023794785141945,-26356825.7195651009678841
325315125.3405704498291016,-125719702.0489397943019867,-75781348.7135240286588669,-32852364.2715676948428154
325944326.1083383560180664,-114794279.8980843275785446,-89592606.1514373123645782,-38839991.9496474340558052
326573526.8761061429977417,-102112756.1594509929418564,-102039189.1001344770193100,-44236580.9275174736976624
327202727.6438740491867065,-87864829.4842401146888733,-112933342.3552343249320984,-48959339.0517295002937317
327831928.4116418361663818,-72281140.3013188689947128,-122105041.7297855168581009,-52934914.6444617509841919
328461129.1794096231460571,-55615915.8879944309592247,-129430960.0959271490573883,-56111303.6219031289219856
329090329.9471775293350220,-38113210.2689961567521095,-134818147.9751984775066376,-58447386.0270314887166023
329719530.7149453163146973,-20028710.7716014534235001,-138182641.7463885843753815,-59905591.9145990014076233
330348731.4827132225036621,-1646374.9187990832142532,-139469911.2063624560832977,-60463246.6983400285243988
330977932.2504810094833374,16750779.7956096194684505,-138676834.9798534512519836,-60120069.8971876725554466
331607133.0182489156723022,34902204.3120978698134422,-135822799.7883252203464508,-58883187.2938419505953789
332236333.7860167026519775,52542041.6774736568331718,-130939074.5397407412528992,-56765396.1200086697936058
332865534.5537844896316528,69391697.9506532102823257,-124093378.3159905374050140,-53797472.1697568669915199
333494735.3215523958206177,85197362.2660171389579773,-115400280.1069722175598145,-50029527.6068560257554054
334123936.0893201828002930,99735039.1402709484100342,-104986173.7041564583778381,-45514899.3208684325218201
334753136.8570880889892578,112782651.4569859355688095,-92989892.6418962925672531,-40313558.1717146784067154
335382337.6248558759689331,124123123.2208399474620819,-79588623.3914969563484192,-34503920.9941502064466476
336011538.3926236629486084,133584164.8236931413412094,-64993336.3170348256826401,-28177176.2641926482319832
336640739.1603915691375732,141026583.8986262083053589,-49414835.2659191191196442,-21423352.0089582838118076
337269939.9281593561172485,146320669.8628727197647095,-33073807.2675601169466972,-14338506.9191481377929449
337899140.6959272623062134,149360204.4560951292514801,-16224477.3833845779299736,-7034307.8349733063951135
338528341.4636950492858887,150096659.5977186262607574,865588.9963437695987523,374160.0296654645353556
339157542.2314629554748535,148513916.7906557023525238,17942274.3917219527065754,7777762.9537250883877277
339786742.9992307424545288,144611259.7924056947231293,34748097.3852529302239418,15063920.9226624183356762
340415943.7669985294342041,138426962.4845036566257477,51004997.8544303551316261,22111098.7070642411708832
341045144.5347664356231689,130059043.7090679407119751,66446983.1358164548873901,28805325.3306882344186306
341674345.3025342226028442,119631409.9560114443302155,80835734.1212646067142487,35043827.8402208238840103
342303546.0703021287918091,107284255.5464267432689667,93939309.9210427552461624,40724678.4562427997589111
342932746.8380699157714844,93203581.4086118191480637,105525076.9898477494716644,45746720.7439913079142570
343561947.6058378219604492,77623200.0938505828380585,115397805.3861919939517975,50026823.5132628902792931
344191148.3736056089401245,60787937.7436065003275871,123402145.1138278841972351,53497611.0326273068785667
344820349.1413733959197998,42951957.6425489187240601,129398343.6699880808591843,56096953.1154412925243378
345449549.9091413021087646,24408813.2789549492299557,133267186.8466462045907974,57773593.2291856408119202
346078750.6769090890884399,5474308.4547150162979960,134944464.7348929047584534,58501074.5838768109679222
346707951.4446769952774048,-13547472.6983004026114941,134410223.7053728103637695,58270138.6504443660378456
347337152.2124447822570801,-32356603.2645302601158619,131663085.8408498615026474,57078797.7089093327522278
347966352.9802126884460449,-50632286.7831568196415901,126736618.7567375004291534,54942640.8785222768783569
348595553.7479804754257202,-68063995.5296799391508102,119722209.9787650555372238,51902307.9109827354550362
349224754.5157482624053955,-84377131.6035800278186798,110747016.6960833519697189,48011824.6116409003734589
349853955.2835161685943604,-99314648.8832988291978836,99950078.2343921512365341,43330550.1409583240747452
350483156.0512839555740356,-112621537.6017331331968307,87507567.6918382495641708,37936260.1398711204528809
351112356.8190518617630005,-124081465.1976337134838104,73640237.7671314477920532,31925156.1602603942155838
351741557.5868196487426758,-133530022.9944754540920258,58584078.6829756125807762,25398127.1373287960886955
352370758.3545874357223511,-140825875.0659939944744110,42573391.7507854700088501,18456525.0784720107913017
352999959.1223553419113159,-145847819.0256732404232025,25870943.3935344219207764,11215729.1970304436981678
353629159.8901231288909912,-148528810.7803308367729187,8760798.6936164535582066,3798790.0347909615375102
354258360.6578910350799561,-148855150.4151786267757416,-8483209.7186088711023331,-3677067.8781112297438085
354887561.4256588220596313,-146831218.6816636621952057,-25602134.6165013760328293,-11099053.8956401031464338
355516762.1934267282485962,-142490322.1705071926116943,-42322127.5693331956863403,-18347199.0877336710691452
356145962.9611945152282715,-135920797.5249488353729248,-58372611.8561177626252174,-25304887.3462793156504631
356775163.7289623022079468,-127251798.3389164805412292,-73515165.7270991355180740,-31870023.0474474728107452
357404364.4967302083969116,-116618886.8954802453517914,-87533134.3207826763391495,-37947517.6468782797455788
358033565.2644979953765869,-104187057.1826227307319641,-100208067.2303516566753387,-43441839.9628537967801094
358662766.0322659015655518,-90166495.3821293860673904,-111344679.7635926902294159,-48269501.6060237511992455
359291966.8000336885452271,-74787040.4685015082359314,-120792973.7908894270658493,-52366243.5628369748592377
359921167.5678015947341919,-58272690.7296033948659897,-128424127.5769789367914200,-55674688.5554824694991112
360550368.3355693817138672,-40872122.9720001295208931,-134117886.2527261823415756,-58142413.2724485471844673
361179569.1033371686935425,-22863473.7468763403594494,-137790567.4398079216480255,-59734608.0000339075922966
361808769.8711050748825073,-4520642.1858513532206416,-139406795.5233162045478821,-60436025.0796302556991577
362437970.6388728618621826,13897196.5703132878988981,-138946844.0135249495506287,-60236548.2652808949351311
363067171.4066407680511475,32114074.5297277867794037,-136406890.9203902781009674,-59134797.5662736743688583
363696372.1744085550308228,49843238.8771139606833458,-131826860.6742886006832123,-57149577.3355937078595161
364325572.9421764612197876,66824351.2077514976263046,-125288782.7403524965047836,-54315826.3595083206892014
364954773.7099442481994629,82816755.7684778571128845,-116883001.1370708942413330,-50671422.4730403348803520
365583974.4777120351791382,97573130.1060860306024551,-106719926.9229542165994644,-46265027.8380802273750305
366213175.2454799413681030,110855625.6494568884372711,-94954649.2283590734004974,-41165094.5403746291995049
366842376.0132477283477783,122470274.5803664773702621,-81770493.7823349535465240,-35449905.0301455333828926
367471576.7810156345367432,132245156.9189586639404297,-67351427.2271727919578552,-29198425.7379328086972237
368100777.5487834215164185,140013235.9740719497203827,-51901589.0764469876885414,-22500353.7479833550751209
368729978.3165512084960938,145637194.4049490690231323,-35663409.4481588155031204,-15461448.6904890295118093
369359179.0843191146850586,149033938.3389111757278442,-18887718.4019172154366970,-8188958.1259102756157517
369988379.8520869016647339,150142981.8607387244701385,-1817500.1958221523091197,-788046.1562041204888374
370617580.6198548078536987,148919694.4593329131603241,15289216.4189352728426456,6628011.4102545771747828
371246781.3876225948333740,145365902.4122296869754791,32150992.7922948561608791,13937270.8203165382146835
371875982.1553905010223389,139538312.9935699403285980,48501548.7571492865681648,21025766.1951221078634262
372505182.9231582880020142,131513528.6605487912893295,64092573.4263646751642227,27785411.5349773466587067
373134383.6909260749816895,121390749.5287460386753082,78671068.9228179901838303,34105136.5950087234377861
373763584.4586939811706543,109323347.5329515784978867,91983010.6721633672714233,39875611.4784844368696213
374392785.2264617681503296,95508063.2510534524917603,103812871.9100644737482071,45004565.2883165851235390
375021985.9942296743392944,80152378.0582447201013565,113973460.6149276942014694,49409885.4831083491444588
375651186.7619974613189697,63484964.3189093843102455,122285556.7446360588073730,53012778.7349933758378029
376280387.5297653675079346,45782326.5058888122439384,128593614.3238205462694168,55747163.1333955451846123
376909588.2975331544876099,27340350.4119039624929428,132797297.5383965373039246,57570199.6502799615263939
377538789.0653009414672852,8448635.9292204715311527,134830305.5281292200088501,58451824.5305464267730713
378167989.8330688476562500,-10592325.3231303468346596,134643431.1374964416027069,58370144.5163425430655479
378797190.6008366346359253,-29454713.2521821931004524,132229615.1889733076095581,57323701.1392890810966492
379426391.3686045408248901,-47822821.7584322988986969,127640162.7140919417142868,55334799.7211776748299599
380055592.1363723278045654,-65408001.4776275083422661,120955687.7595467567443848,52436928.2272428721189499
380684792.9041402339935303,-81924971.1047313213348389,112274328.7321816831827164,48672762.1812760457396507
381313993.6719080209732056,-97088725.8515995591878891,101741565.1769433766603470,44106870.6630961224436760
381943194.4396758079528809,-110655204.5966879725456238,89548250.3679818809032440,38821472.8646654859185219
382572395.2074437141418457,-122422999.7431147098541260,75898189.2532435655593872,32903580.1525027006864548
383201595.9752115011215210,-132204313.2079225927591324,61004672.5902361720800400,26446487.5369856767356396
383830796.7429794073104858,-139835888.4117115736007690,45119720.3813543245196342,19560543.9245821908116341
384459997.5107471942901611,-145211814.1894434988498688,28516366.6127609983086586,12363111.6933036390691996
385089198.2785149812698364,-148271765.1846619546413422,11458180.4846604019403458,4967485.5195454927161336
385718399.0462828874588013,-148970550.9463708996772766,-5792603.2306948993355036,-2511283.1807981980964541
386347599.8140506744384766,-147301449.6976917982101440,-22951779.6754977293312550,-9949490.6952106021344662
386976800.5818185806274414,-143315790.9841374158859253,-39740829.6602183580398560,-17227712.0845196694135666
387606001.3495863676071167,-137099897.4292559921741486,-55910718.5385720878839493,-24238371.0866941362619400
388235202.1173542737960815,-128749669.1959709227085114,-71221252.0201087743043900,-30875727.6732064560055733
388864402.8851220607757568,-118402340.2139442116022110,-85428377.9294846057891846,-37034134.1628550067543983
389493603.6528898477554321,-106241588.3920314311981201,-98315473.0633597522974014,-42621098.7822276130318642
390122804.4206577539443970,-92466812.2858641445636749,-109707083.5713907182216644,-47560256.3737314715981483
390752005.1884255409240723,-77279337.3027287572622299,-119438624.3013026714324951,-51778750.3490198105573654
391381205.9561934471130371,-60916568.7561347782611847,-127357032.9126678854227066,-55210958.0462270602583885
392010406.7239612340927124,-43643997.3071665093302727,-133350626.7650517672300339,-57809739.3772636279463768
392639607.4917291402816772,-25721134.5998643115162849,-137350646.3180761635303497,-59544335.3534376770257950
393268808.2594969272613525,-7403436.9502507913857698,-139297412.5722203850746155,-60387787.8097754493355751
393898009.0272647142410278,11027885.6151353437453508,-139154066.8855919241905212,-60325275.7125716730952263
394527209.7950326204299927,29284562.9411278553307056,-136931422.3611578345298767,-59362372.9974203482270241
395156410.5628004074096680,47103694.0819173008203506,-132676279.1265234053134918,-57517953.5114723891019821
395785611.3305683135986328,64230108.0663180574774742,-126441550.2457719743251801,-54814485.6295549646019936
396414812.0983361005783081,80396461.4174428284168243,-118309737.9624798595905304,-51289113.6881337910890579
397044012.8661040067672729,95349988.4044502973556519,-108410185.0179635137319565,-46998201.3444315865635872
397673213.6338717937469482,108877627.6816547513008118,-96894757.2460152059793472,-42006014.5858877152204514
398302414.4016395807266235,120776810.6793365329504013,-83918507.9853622168302536,-36379977.8378682583570480
398931615.1694074869155884,130848271.3104760646820068,-69667561.3704957216978073,-30202157.0078333839774132
399560815.9371752738952637,138927894.4376772642135620,-54366590.7249444052577019,-23569543.3295444101095200
400190016.7049431800842285,144898911.2434472441673279,-38244865.5263492688536644,-16580150.9346752762794495
400819217.4727109670639038,148657987.4834783971309662,-21531051.5733000710606575,-9333915.0883259996771812
401448418.2404787540435791,150120332.4857127666473389,-4479937.4181715911254287,-1942444.2762705585919321
402077619.0082466602325439,149252804.0232335329055786,12631592.4260064810514450,5475296.9163682898506522
402706819.7760144472122192,146069075.9652014374732971,29542440.2788980677723885,12807012.6541946697980165
403336020.5437823534011841,140598178.6640454530715942,45998483.0857776924967766,19941309.6769578978419304
403965221.3115501403808594,132898991.5713468194007874,61731186.0565817654132843,26761046.8406868465244770
404594422.0793180465698242,123089542.1090827137231827,76473657.7773811817169189,33152051.5746709890663624
405223622.8470858335494995,111324235.7482004165649414,89994796.5748750120401382,39014385.0306962952017784
405852823.6148536205291748,97770124.6679679453372955,102079383.7655574977397919,44253327.1654480844736099
406482024.3826215267181396,82626934.5888127088546753,112513989.7502108663320541,48776201.3338891491293907
407111225.1503893136978149,66146983.7638923004269600,121113247.8547147810459137,52504314.2557233050465584
407740425.9181572198867798,48597860.4624211415648460,127742337.1109732538461685,55378808.8340290635824203
408369626.6859250068664551,30249302.7825284898281097,132289932.9030693024396896,57350057.8839792311191559
408998827.4536929130554199,11395696.6378151159733534,134661517.0286716818809509,58377570.8410720974206924
409628028.2214607000350952,-7637686.5091405017301440,134811375.5002084374427795,58442970.4520238339900970
410257228.9892284870147705,-26538889.7544904910027981,132747612.4944117665290833,57548819.6049785688519478
410886429.7569963932037354,-45010419.4088251665234566,128501960.6439981013536453,55707797.3996065855026245
411515630.5247641801834106,-62745835.1797780841588974,122130277.0046974271535873,52945179.7462383210659027
412144831.2925320863723755,-79438576.8580034673213959,113744182.0046542435884476,49310260.9032464101910591
412774032.0602998733520508,-94822877.3746635615825653,103497339.2262585014104843,44868360.7511049956083298
413403232.8280677795410156,-108662615.6376154273748398,91556383.7735052108764648,39691130.3303050026297569
414032433.5958355665206909,-120728235.0960133224725723,78109370.6975017338991165,33861540.4459551572799683
414661634.3636033535003662,-130818870.6270315349102020,63391101.2732047587633133,27481575.4476701654493809
415290835.1313712596893311,-138790873.5497125387191772,47654774.5294940471649170,20659588.5862280502915382
415920035.8991390466690063,-144535682.0330058932304382,31148543.0406290553510189,13503194.3770446870476007
416549236.6669069528579712,-147959939.5224548578262329,14133095.9235545024275780,6126938.1106024971231818
417178437.4346747398376465,-149016796.7798492610454559,-3104043.3885193793103099,-1345052.4968752542044967
417807638.2024425268173218,-147717280.3051414787769318,-20283886.2883036583662033,-8793131.9904398880898952
418436838.9702104330062866,-144100481.8561635017395020,-37150043.8140457794070244,-16105459.1567988004535437
419066039.7379782199859619,-138221633.4878372848033905,-53442551.2015429362654686,-23168054.9218652695417404
419695240.5057461261749268,-130186789.4043018370866776,-68897481.2806178927421570,-29867581.5475585609674454
420324441.2735139131546021,-120147287.1454387754201889,-83281487.1466204077005386,-36103863.5865951031446457
420953642.0412818193435669,-108266769.3894059211015701,-96394398.6238152682781219,-41788874.8701554089784622
421582842.8090496063232422,-94721845.7839213311672211,-108038171.7842280119657516,-46836016.0577941983938217
422212043.5768173933029175,-79733423.9913412332534790,-118030759.8792214095592499,-51167759.8607324138283730
422841244.3445852994918823,-63547813.8756141439080238,-126234060.5952989757061005,-54724739.9264316484332085
423470445.1123530864715576,-46405295.9536305889487267,-132544605.3980799913406372,-57460523.9309604838490486
424099645.8801209926605225,-28555341.2002130337059498,-136863949.0609335303306580,-59332379.7577234432101250
424728846.6478887796401978,-10278303.9476929213851690,-139124106.2206735908985138,-60312266.7797650843858719
425358047.4156566858291626,8142178.9421594440937042,-139305694.6344823539257050,-60391698.0809831023216248
425987248.1834244728088379,26444517.1758619286119938,-137417610.9625321030616760,-59572946.2958630844950676
426616448.9511922597885132,44361440.1823581829667091,-133475737.9142140150070190,-57863524.0457861796021461
427245649.7189601659774780,61612088.2801525890827179,-127534643.9725684970617294,-55288309.4561577960848808
427874850.4867279529571533,77933912.6223443448543549,-119694566.1769657135009766,-51890064.9960140734910965
428504051.2544958591461182,93097565.2469201087951660,-110072378.6970414817333221,-47718207.8682434856891632
429133252.0222636461257935,106872415.1385378539562225,-98793695.5545202940702438,-42828349.7954201772809029
429762452.7900314331054688,119033278.2718847095966339,-86024348.3814862072467804,-37293194.6042580679059029
430391653.5577993392944336,129392703.8981217145919800,-71965803.9876166731119156,-31198874.1679189316928387
431020854.3255671262741089,137801824.1259812414646149,-56821497.2831359878182411,-24632939.0940098166465759
431650055.0933350324630737,144116781.7438225150108337,-40803837.8098780587315559,-17688912.0817696340382099
432279255.8611028194427490,148217610.8073704838752747,-24159601.9911025390028954,-10474045.1008921917527914
432908456.6288707256317139,150036991.4244622290134430,-7153939.3737982278689742,-3101774.4783820742741227
433537657.3966385126113892,149545257.4662443399429321,9962097.0167566668242216,4318970.3919437164440751
434166858.1644062995910645,146724746.5741616487503052,26932092.3131098933517933,11675578.9917385503649712
434796058.9321742057800293,141596009.4919283390045166,43478738.9409510940313339,18848162.0615819841623306
435425259.6999419927597046,134238629.0499522387981415,59330093.7119085416197777,25720333.2778392024338245
436054460.4677098989486694,124761504.6756374984979630,74244044.8823069781064987,32186353.1193207502365112
436683661.2354776859283447,113289286.6732185184955597,87981514.0756034255027771,38141365.2958691641688347
437312862.0032455921173096,99990405.9017572551965714,100301791.9198137670755386,43481909.4151284545660019
437942062.7710133790969849,85085490.1253478974103928,110995932.1916248947381973,48118570.5879936441779137
438571263.5387811660766602,68807615.3797787427902222,119896947.7583743929862976,51977692.0076976418495178
439200464.3065490722656250,51401619.4604667350649834,126851215.7864658087491989,54991897.6317187473177910
439829665.0743168592453003,33149517.6503849364817142,131723284.0439297854900360,57103785.4524491652846336
440458865.8420847654342651,14363611.2361546456813812,134430856.7646785378456116,58278236.8121390119194984
441088066.6098525524139404,-4655285.5253104157745838,134936948.7960443794727325,58497754.0685009285807610
441717267.3776204586029053,-23606980.9827121347188950,133223890.7308208346366882,57754459.9614007249474525
442346468.1453882455825806,-42171395.4901896864175797,129305256.3129219561815262,56055758.0789981558918953
442975668.9131560325622559,-60030312.2382673770189285,123255612.3356738686561584,53433792.4374630823731422
443604869.6809239387512207,-76901538.1309743523597717,115185289.8573334068059921,49935021.2473530992865562
444234070.4486917257308960,-92518532.2821972221136093,105220250.0576636344194412,45614436.9796506613492966
444863271.2164596319198608,-106615552.0992137193679810,93519493.0191097557544708,40542390.2067295014858246
445492471.9842274188995361,-118960183.7510318309068680,80293633.7015921771526337,34809298.5076827779412270
446121672.7519952058792114,-129371833.0502718538045883,65767951.7490662261843681,28511775.5443018898367882
446750873.5197631120681763,-137694511.2648583352565765,50170831.6639177054166794,21749774.8471698239445686
447380074.2875308990478516,-143788787.1819697916507721,33755962.8559795469045639,14634305.8046107925474644
448009275.0552988052368164,-147568801.0771767199039459,16806288.5482665710151196,7286647.5607593096792698
448638475.8230665922164917,-149001701.3131145238876343,-405856.1603799950680695,-175701.1160781159414910
449267676.5908344984054565,-148077298.1307943761348724,-17619791.7829695865511894,-7638368.7602197639644146
449896877.3586022853851318,-144809273.1685929000377655,-34560889.8346965238451958,-14981890.8023570869117975
450526078.1263700723648071,-139269692.0860600173473358,-50951891.2853857502341270,-22087641.9289105683565140
451155278.8941379785537720,-131571415.9258396327495575,-66547160.9606050923466682,-28849140.5913706012070179
451784479.6619057655334473,-121839071.9076944887638092,-81122783.8920062333345413,-35167777.1039086654782295
452413680.4296736717224121,-110221942.0887611657381058,-94451203.1545840799808502,-40945213.8184091821312904
453042881.1974414587020874,-96919348.8671891987323761,-106325623.4855712652206421,-46093241.6159768253564835
453672081.9652093648910522,-82151609.3556372523307800,-116583011.6357633918523788,-50540635.3812051042914391
454301282.7329771518707275,-66136587.8036595061421394,-125084407.3718973696231842,-54225745.0860147327184677
454930483.5007449388504028,-49114313.9686909243464470,-131695405.0655222684144974,-57091263.8262328580021858
455559684.2685128450393677,-31358169.2192532531917095,-136318740.6195596754550934,-59096070.8919368758797646
456188885.0362806320190430,-13140858.5096509493887424,-138903869.2891202867031097,-60217230.9921489953994751
456818085.8040485382080078,5279921.2511688889935613,-139419899.4543338716030121,-60440384.9726546630263329
457447286.5718163251876831,23628760.0436847619712353,-137847461.5871399044990540,-59758521.9703565314412117
458076487.3395842313766479,41617677.5723626986145973,-134212683.7962902337312698,-58183455.5512831956148148
458705688.1073520183563232,58979556.2104174494743347,-128583760.5244091749191284,-55743401.8121909499168396
459334888.8751198053359985,75470720.1263838261365891,-121039965.0107954740524292,-52472434.4327960759401321
459964089.6428877115249634,90836831.6133485287427902,-111678014.7907162755727768,-48413988.0361615642905235
460593290.4106554985046387,104832831.7938690930604935,-100640472.0046453922986984,-43629737.3684113249182701
461222491.1784234046936035,117251623.7690968811511993,-88100979.9735534489154816,-38193510.7125631198287010
461851691.9461911916732788,127913514.5952053517103195,-74233824.5604872256517410,-32181329.1016337126493454
462480892.7139589786529541,136638403.3485803306102753,-59233974.6169878020882607,-25679035.3404757417738438
463110093.4817268848419189,143275839.8503319025039673,-43334622.3279656246304512,-18787015.4700420163571835
463739294.2494946718215942,147725738.9170827567577362,-26783165.1529342792928219,-11611239.7103389371186495
464368495.0172625780105591,149915171.4742884933948517,-9816510.0606867503374815,-4255535.9713463243097067
464997695.7850303649902344,149782807.9809112250804901,7309842.8520346032455564,3168431.5373550811782479
465626896.5527982711791992,147312710.1092022955417633,24317578.0992947854101658,10541174.4812119454145432
466256097.3205660581588745,142544056.8749374151229858,40936306.4169131964445114,17746315.5650751218199730
466885298.0883338451385498,135538149.6344654262065887,56917354.0920849665999413,24674521.8751728236675262
467514498.8561017513275146,126377413.3998671174049377,72002346.6611127555370331,31213436.4806317239999771
468143699.6238696575164795,115196527.5349610298871994,85931687.3848994672298431,37251954.9677398726344109
468772900.3916374444961548,102178356.6500962972640991,98478227.0014195591211319,42691800.6070996299386024
469402101.1594052314758301,87516560.6270720511674881,109446132.7145744115114212,47446485.7939142361283302
470031301.9271731376647949,71427555.5878605246543884,118643446.3336957693099976,51433032.4482586756348610
470660502.6949409246444702,54174138.3686593025922775,125900117.0233030170202255,54579176.7622426599264145
471289703.4627088308334351,36046308.4381854683160782,131098956.3403528183698654,56833594.5263281539082527
471918904.2304766178131104,17327007.3089398965239525,134158079.6378318965435028,58159469.2508866563439369
472548104.9982444047927856,-1686888.0232953024096787,135011507.1044311225414276,58528968.3522543087601662
473177305.7660123109817505,-20670660.1004217863082886,133632430.7249291688203812,57931669.4339852631092072
473806506.5337800979614258,-39304044.3683605715632439,130054860.9595580995082855,56381171.3572200611233711
474435707.3015480041503906,-57294121.6064848825335503,124342015.0390679687261581,53904080.9299134761095047
475064908.0693157911300659,-74349470.9658633917570114,116576658.9922249615192413,50537455.3233142197132111
475694108.8370836973190308,-90175772.1375253647565842,106885910.4171798229217529,46337092.5764068886637688
476323309.6048514842987061,-104515418.9818021208047867,95448386.1425875574350357,41378900.3888304755091667
476952510.3726192712783813,-117152805.0856414884328842,82455182.9376208037137985,35745557.9779286980628967
477581711.1403871774673462,-127887198.2996370643377304,68110356.5049122124910355,29526924.3882654756307602
478210911.9081549644470215,-136536924.9928591549396515,52655070.8055021166801453,22827567.0242111235857010
478840112.6759228706359863,-142978436.3875085711479187,36358451.4262078106403351,15762580.3203669041395187
479469313.4436906576156616,-147132515.1384014487266541,19480255.3760797791182995,8445029.1667623892426491
480098514.2114585638046265,-148939263.4810566306114197,2281198.9577673980966210,989323.6795098307775334
480727714.9792263507843018,-148370740.8527437448501587,-14955208.2834868486970663,-6482309.6258628573268652
481356915.7469941377639771,-145461946.1560557186603546,-31946283.5283534601330757,-13848620.9139212965965271
481986116.5147620439529419,-140281839.6138652563095093,-48437634.2416138797998428,-20998363.1600393615663052
482615317.2825298309326172,-132913881.0773079693317413,-64184237.7326947450637817,-27824198.6482081748545170
483244518.0502977371215820,-123477280.0826564580202103,-78933661.6938136070966721,-34217941.6563837900757790
483873718.8180655241012573,-112144120.9189470410346985,-92459550.9743715524673462,-40082233.2818054258823395
484502919.5858334302902222,-99102416.3806690871715546,-104574577.1041845977306366,-45334567.5931409299373627
485132120.3536012172698975,-84545159.7518497258424759,-115105342.4522606432437897,-49899166.1849814355373383
485761321.1213690042495728,-68698717.5612676739692688,-123884626.1572586297988892,-53705083.8067892938852310
486390521.8891369104385376,-51822909.9960202351212502,-130788169.3595503568649292,-56698570.5388948544859886
487019722.6569046974182129,-34173722.0148352161049843,-135732528.1758752465248108,-58842035.9596255347132683
487648923.4246726036071777,-16002821.8504080791026354,-138647086.4375250935554504,-60104934.4666784182190895
488278124.1924403905868530,2411285.9966294942423701,-139478884.5146639347076416,-60465813.5614481121301651
488907324.9602081775665283,20780005.9447638504207134,-138225253.9016945660114288,-59922998.2005229294300079
489536525.7279760837554932,38836312.1958847641944885,-134918954.7282700836658478,-58489384.0559557750821114
490165726.4957438707351685,56324026.6652865037322044,-129601106.4174529463052750,-56183573.0431484952569008
490794927.2635117769241333,72970624.3556634038686752,-122339567.1971489042043686,-53036124.3900263085961342
491424128.0312795639038086,88516931.1526924967765808,-113250826.5627106875181198,-49096511.4307570159435272
492053328.7990474700927734,102739511.4384444057941437,-102476101.6898063719272614,-44424985.2842486202716827
492682529.5668152570724487,115429412.2257917970418930,-90159257.7912543714046478,-39085265.9539174959063530
493311730.3345830440521240,126375769.8021948933601379,-76475865.2381541430950165,-33154020.7613267265260220
493940931.1023509502410889,135401891.4189125895500183,-61640360.3913737758994102,-26722870.3853347450494766
494570131.8701187372207642,142376511.9887781441211700,-45876800.8311439678072929,-19888500.8139923959970474
495199332.6378866434097290,147184334.8990794718265533,-29405664.7449140027165413,-12748134.5332273822277784
495828533.4056544303894043,149724743.2998981773853302,-12477345.5151514150202274,-5410208.3460316332057118
496457734.1734223365783691,149946808.0982325971126556,4636016.1105901580303907,2008724.7172619379125535
497086934.9411901235580444,147848337.7522352337837219,21671699.7517749406397343,9394579.6928199026733637
497716135.7089579105377197,143442253.8945743441581726,38377704.3086864426732063,16636528.8362696859985590
498345336.4767258167266846,136770482.2547760009765625,54482323.0912617221474648,23617492.9421091675758362
498974537.2444936037063599,127931328.2330106347799301,69715053.3206337690353394,30221466.2295020408928394
499603738.0122615098953247,117065546.9231710880994797,83835905.3076162189245224,36343583.4381014108657837
500232938.7800292968750000,104323939.6759672611951828,96623353.8357446789741516,41886629.9139400646090508
500862139.5477972030639648,89892381.9675354510545731,107853120.5663655549287796,46754524.9622856751084328
501491340.3155649900436401,74007224.7680180966854095,117326949.1709418147802353,50862192.1604820340871811
502120541.0833327770233154,56928708.5239125490188599,124895219.3424417078495026,54143452.2809638902544975
502749741.8511006832122803,38916008.9865799844264984,130432316.2439593374729156,56543308.6799682080745697
503378942.6188684701919556,20257214.9933640882372856,133827515.7365483939647675,58015134.2675365135073662
504008143.3866363763809204,1271475.0952281786594540,135015802.6185297071933746,58531038.0812450870871544
504637344.1544041633605957,-17727222.3482386171817780,133988376.8931106179952621,58085665.4248797968029976
505266544.9221719503402710,-36441454.9071775972843170,130759108.2367950379848480,56685209.2562396898865700
505895745.6899398565292358,-54561194.8845628127455711,125367140.8882902562618256,54348013.9584178775548935
506524946.4577076435089111,-71773217.2688924670219421,117904741.9586994051933289,51113698.7941278368234634
507154147.2254755496978760,-87800487.7263956665992737,108511825.4324777126312256,47041489.9123509973287582
