t,x,y,z
317135515.3595886230468750,-1417483907.6178011894226074,1621133.8820412831846625,60548871.4055468365550041
317764716.1273564100265503,0.0000000000000000,0.0000000000000000,0.0000000000000000
318393916.8951243162155151,-1418147582.3302280902862549,-9581500.3449785038828850,56014468.5657173469662666
319023117.6628921031951904,-1419171275.4468939304351807,-15932805.8842434585094452,53818191.1269741803407669
319652318.4306598901748657,-1418390029.3978533744812012,-21334700.9759007282555103,51389189.5704511553049088
320281519.1984277963638306,-1419677287.7983555793762207,-26590638.8594945557415485,49138615.0792262256145477
320910719.9661955833435059,-1418666778.6145088672637939,-34045605.2497914284467697,46846158.5498261898756027
321539920.7339634895324707,-1419886357.7565846443176270,-37667767.9772490561008453,44482860.4460045993328094
322169121.5017312765121460,-1420551415.4414932727813721,-44497537.8722864016890526,42289149.8107284456491470
322798322.2694991827011108,-1419879716.4721090793609619,-49200702.9405263885855675,39832710.3150416389107704
323427523.0372669696807861,-1420932641.6910004615783691,-54909833.5202023088932037,37599877.9226069301366806
324056723.8050347566604614,-1419547572.3957767486572266,-61504835.3563087582588196,35213467.6167651414871216
324685924.5728026628494263,-1420607753.5067133903503418,-65538061.9929723590612411,32867320.4457312710583210
325315125.3405704498291016,-1421354010.4091284275054932,-72062252.2878795564174652,30665431.7663953453302383
325944326.1083383560180664,-1419992235.4510483741760254,-77726406.9095064401626587,28229928.3631478659808636
326573526.8761061429977417,-1421027197.4557061195373535,-82402343.2823050320148468,25929242.4761224836111069
327202727.6438740491867065,-1421481551.9426355361938477,-89397844.6305238455533981,23742650.5335224196314812
327831928.4116418361663818,-1420186333.1969165802001953,-94269812.9734605401754379,21381614.0837892405688763
328461129.1794096231460571,-1421005538.0012950897216797,-100030492.7912223041057587,19297212.3521063029766083
329090329.9471775293350220,-1419960024.5128855705261230,-105847573.3820231854915619,16626886.2357215210795403
329719530.7149453163146973,-1420768798.8618271350860596,-110984153.1655501127243042,14314694.6736120544373989
330348731.4827132225036621,-1419674710.6718161106109619,-117613083.6289182603359222,12022536.8928898293524981
330977932.2504810094833374,-1420441684.7447156906127930,-122149222.9521991163492203,9278937.1772537697106600
331607133.0182489156723022,-1419519627.0862593650817871,-129763334.4910248219966888,7546701.4589460976421833
332236333.7860167026519775,-1419978076.5791327953338623,-132994868.9225755482912064,4914854.3735563894733787
332865534.5537844896316528,-1420521056.5484290122985840,-139185329.9150385856628418,2663487.6825232184492052
333494735.3215523958206177,-1418810964.0676736831665039,-145358608.0696133375167847,386347.2346920131240040
334123936.0893201828002930,-1419542374.4178173542022705,-149731013.6264126896858215,-2050840.9625832734163851
334753136.8570880889892578,-1419760316.6985130310058594,-156547227.0359989702701569,-4242299.5264350613579154
335382337.6248558759689331,-1418197389.8113985061645508,-161484856.2441366612911224,-6644147.1172802885994315
336011538.3926236629486084,-1418835030.5692429542541504,-166580076.7051902413368225,-9006124.0016401503235102
336640739.1603915691375732,-1418528391.6867501735687256,-174126110.3857005536556244,-11124130.4993998967111111
337269939.9281593561172485,-1417384793.3457791805267334,-177879094.0652342140674591,-13641876.1410226374864578
337899140.6959272623062134,-1417853175.3507878780364990,-183563770.7045729458332062,-15942272.6642560623586178
338528341.4636950492858887,-1415989857.8901009559631348,-190974665.6715228855609894,-18087461.7055873647332191
339157542.2314629554748535,-1416423504.3128480911254883,-194246955.4900493919849396,-20595046.1963774599134922
339786742.9992307424545288,-1416773727.8374485969543457,-200017588.7227315902709961,-22864975.1347654052078724
340415943.7669985294342041,-1415892265.4620654582977295,-207736285.7935743033885956,-24997912.2905739732086658
341045144.5347664356231689,-1414570147.4438977241516113,-211177939.7608719766139984,-27547451.9848690591752529
341674345.3025342226028442,-1414975699.2315151691436768,-216444184.1806478202342987,-29856066.0819710753858089
342303546.0703021287918091,-1414615454.6534695625305176,-223462046.7929171919822693,-32025983.5334944352507591
342932746.8380699157714844,-1412439407.8777952194213867,-228365325.7710160613059998,-34436518.2103120386600494
343561947.6058378219604492,-1412791178.8633151054382324,-233241831.1693403422832489,-36717358.9195438846945763
344191148.3736056089401245,-1412395390.4040274620056152,-240396167.9231403768062592,-38891299.6547651663422585
344820349.1413733959197998,0.0000000000000000,0.0000000000000000,0.0000000000000000
345449549.9091413021087646,-1410855113.5547397136688232,-249959899.9037886559963226,-43643697.9616537615656853
346078750.6769090890884399,-1409951516.5185668468475342,-257662082.9241696894168854,-45810101.2839880138635635
346707951.4446769952774048,-1408590218.2283968925476074,-261042186.9648127853870392,-48332841.7133964449167252
347337152.2124447822570801,-1408672291.9079234600067139,-266668273.2390384972095490,-50562605.5004124715924263
347966352.9802126884460449,-1406557124.8784687519073486,-274520458.4441477656364441,-52810158.8114039525389671
348595553.7479804754257202,-1406311719.8878619670867920,-277467468.5170870423316956,-55245340.7882263064384460
349224754.5157482624053955,0.0000000000000000,0.0000000000000000,0.0000000000000000
349853955.2835161685943604,-1403768305.1888163089752197,-289962863.1050399541854858,-59830032.5992824882268906
350483156.0512839555740356,-1403839611.2194852828979492,-293887160.9751269817352295,-62157154.9585183486342430
351112356.8190518617630005,-1403520655.1624698638916016,-300282314.9821587800979614,-64345086.2729811668395996
351741557.5868196487426758,-1400604422.8131761550903320,-305976487.9031352996826172,-66806473.8279738649725914
352370758.3545874357223511,-1400298124.8726546764373779,-309814416.4016173481941223,-69160468.7654895782470703
352999959.1223553419113159,-1400119567.3680062294006348,-315348822.0646824836730957,-71384995.8711543679237366
353629159.8901231288909912,-1399471082.0231630802154541,-322523782.0920023322105408,-73536541.7116040587425232
354258360.6578910350799561,-1396554786.0261096954345703,-327392000.2958554029464722,-76039726.0635960698127747
354887561.4256588220596313,-1396238235.8676724433898926,-331569051.9478676319122314,-78356345.9972109645605087
355516762.1934267282485962,-1395933493.7927768230438232,-337321542.7363241314888000,-80561767.8851636499166489
356145962.9611945152282715,-1394950085.7321579456329346,-344882873.7854877710342407,-82701118.7356703877449036
356775163.7289623022079468,-1392127151.1691215038299561,-348880926.6602340936660767,-85238976.5293912738561630
357404364.4967302083969116,-1391773858.8251032829284668,-353621965.5427621603012085,-87504899.1339263170957565
358033565.2644979953765869,-1391266217.9800541400909424,-360321170.0329172015190125,-89648148.6920114606618881
358662766.0322659015655518,-1387649640.0627753734588623,-366090938.0107898116111755,-92123616.3571301102638245
359291966.8000336885452271,-1386293308.5578591823577881,-369608345.0482401847839355,-94547847.5755208879709244
359921167.5678015947341919,-1385556983.3928897380828857,-374238474.6837476491928101,-96838262.5087329894304276
360550368.3355693817138672,-1385045430.2241435050964355,-379753784.0699929594993591,-99044947.0247513800859451
361179569.1033371686935425,-1384565870.2053811550140381,-386345079.2504975199699402,-101171957.6698796153068542
361808769.8711050748825073,-1381782092.4929888248443604,-394283699.6743797659873962,-103406899.2926128357648849
362437970.6388728618621826,-1379694534.7578163146972656,-397564219.6127284765243530,-105890360.7761135995388031
363067171.4066407680511475,-1379237525.2826843261718750,-402784280.0709823369979858,-108094682.8535265028476715
363696372.1744085550308228,-1377476346.7985904216766357,-410260490.9533376693725586,-110256763.1210580617189407
364325572.9421764612197876,-1375421147.4090025424957275,-413618256.6280117034912109,-112718749.5088973641395569
364954773.7099442481994629,-1374913729.4405353069305420,-418865741.7317176461219788,-114912088.0631892234086990
365583974.4777120351791382,-1372970976.7462248802185059,-426221739.7021936774253845,-117084629.2487516999244690
366213175.2454799413681030,-1370923721.3967282772064209,-429604781.7787336707115173,-119530217.6030951440334320
366842376.0132477283477783,-1370352220.4455273151397705,-434857482.5777696371078491,-121714933.4293133914470673
367471576.7810156345367432,-1368311838.2578310966491699,-442181268.0171236991882324,-123884448.9193485826253891
368100777.5487834215164185,-1366210750.7205531597137451,-445547866.1404367685317993,-126321685.4873339235782623
368729978.3165512084960938,-1365571155.7211499214172363,-450788121.0926656126976013,-128498935.7848557680845261
369359179.0843191146850586,-1363522282.9808697700500488,-457803813.3915448784828186,-130676061.2646149992942810
369988379.8520869016647339,-1361892572.5633993148803711,-461392930.7403879165649414,-133043412.9326637238264084
370617580.6198548078536987,-1361393474.4848511219024658,-467799793.7227516770362854,-135115760.3545095920562744
371246781.3876225948333740,-1358207484.1733274459838867,-472328029.1027715206146240,-137544207.6136365830898285
371875982.1553905010223389,-1357363504.0645840167999268,-477377028.4475541114807129,-139730252.9743504822254181
372505182.9231582880020142,-1354786442.3824205398559570,-483773442.4918074607849121,-141966410.9036132991313934
373134383.6909260749816895,-1353312643.0927801132202148,-487661265.3697016835212708,-144277068.6336423754692078
373763584.4586939811706543,-1352678180.4602513313293457,-494540921.2196677923202515,-146302915.3903627991676331
374392785.2264617681503296,-1349332674.9725637435913086,-498402361.4250826835632324,-148766350.9455861449241638
375021985.9942296743392944,-1348462056.9999935626983643,-503688666.2984848022460938,-150913246.6777897179126740
375651186.7619974613189697,-1345555792.3095052242279053,-509629132.5690857172012329,-153182765.3912792503833771
376280387.5297653675079346,-1344139106.0685672760009766,-513744979.7518737316131592,-155447774.8518833518028259
376909588.2975331544876099,-1343177583.7453813552856445,-521206404.0563715696334839,-157434518.0482956469058990
377538789.0653009414672852,-1339875787.6768412590026855,-524067647.8283151388168335,-159963603.7248540520668030
378167989.8330688476562500,-1338720317.1173176765441895,-528807239.7465042471885681,-162162109.7916294336318970
378797190.6008366346359253,-1337603310.8194010257720947,-535721711.8482068777084351,-164165092.7687407135963440
379426391.3686045408248901,-1333740363.6503844261169434,-539949817.9251258373260498,-166653141.9810315966606140
380055592.1363723278045654,-1332346311.8633525371551514,-544175412.8712739944458008,-168895083.0549157261848450
380684792.9041402339935303,-1331267240.6727442741394043,-550218577.3451906442642212,-170920781.8077295720577240
381313993.6719080209732056,-1327581615.8890693187713623,-556122471.5647900104522705,-173199147.6344452202320099
381943194.4396758079528809,-1325814046.1388411521911621,-559708425.5252736806869507,-175487182.8994270861148834
382572395.2074437141418457,-1324652327.0509996414184570,-565179596.0034873485565186,-177553776.9769634902477264
383201595.9752115011215210,-1321623174.2954857349395752,-571878532.8966252803802490,-179698764.7170040309429169
383830796.7429794073104858,-1319966883.1650800704956055,-575319029.2660241127014160,-181958772.7843723297119141
384459997.5107471942901611,-1318582508.1318449974060059,-581754865.0561662912368774,-183988602.8910950124263763
385089198.2785149812698364,-1315162407.7961511611938477,-585799592.9263513088226318,-186353505.3344097435474396
385718399.0462828874588013,-1313828961.4256370067596436,-590859278.7356821298599243,-188459213.7533500492572784
386347599.8140506744384766,-1310469239.8459148406982422,-596864812.5446097850799561,-190676220.9539100825786591
386976800.5818185806274414,-1308854742.8318829536437988,-600624594.4542576074600220,-192882490.0716001987457275
387606001.3495863676071167,-1307218980.8193647861480713,-607465221.2299102544784546,-194877975.6774866580963135
388235202.1173542737960815,-1303810301.8488943576812744,-610865938.8823261260986328,-197256113.7068205475807190
388864402.8851220607757568,-1302372551.4004800319671631,-616179066.0831022262573242,-199324592.0540416240692139
389493603.6528898477554321,-1298812833.9689326286315918,-621643682.5187256336212158,-201565109.4241858720779419
390122804.4206577539443970,0.0000000000000000,0.0000000000000000,0.0000000000000000
390752005.1884255409240723,-1294992443.6316192150115967,-633152662.2953181266784668,-205696983.8432849943637848
391381205.9561934471130371,-1291951755.1536223888397217,-635868701.9547890424728394,-208359519.8891253471374512
392010406.7239612340927124,-1290370039.6190614700317383,-642084627.2992087602615356,-210332316.0906624197959900
392639607.4917291402816772,-1286933223.9207019805908203,-645695888.3072241544723511,-212780256.9484908282756805
393268808.2594969272613525,-1285411995.9523794651031494,-650213466.1949009895324707,-215271736.6302935779094696
393898009.0272647142410278,0.0000000000000000,0.0000000000000000,0.0000000000000000
394527209.7950326204299927,-1279093530.3911809921264648,-660983797.5736203193664551,-218992822.1697843968868256
395156410.5628004074096680,-1277478005.4017674922943115,-664879189.7145578861236572,-221650667.1293959617614746
395785611.3305683135986328,-1275652095.9997012615203857,-670626555.1550569534301758,-223692964.3372438549995422
396414812.0983361005783081,-1271201712.7683348655700684,-676526622.8348468542098999,-225098869.8362551629543304
397044012.8661040067672729,-1269438923.3153886795043945,-679917917.0690861940383911,-228237085.5960128307342529
397673213.6338717937469482,-1267661446.7417011260986328,-685672054.2071787118911743,-230313037.1450122892856598
398302414.4016395807266235,-1263212377.8944773674011230,-690791430.3107196092605591,-231580968.6338071823120117
398931615.1694074869155884,-1261478064.4788062572479248,-694444586.2962859869003296,-234625103.3391914367675781
399560815.9371752738952637,-1259571717.5878467559814453,-700334807.8025583028793335,-236585573.5744163393974304
400190016.7049431800842285,-1255064995.7187156677246094,-705024625.1676982641220093,-238024101.9796623885631561
400819217.4727109670639038,-1253318224.5154063701629639,-708878013.9351686239242554,-240970485.4460960030555725
401448418.2404787540435791,-1251276283.4843304157257080,-714892604.3736991882324219,-242815498.1735865175724030
402077619.0082466602325439,-1246799665.7982335090637207,-719231576.4541285037994385,-244510827.4582762718200684
402706819.7760144472122192,-1245202832.9352862834930420,-723378400.6088767051696777,-247621642.5386790335178375
403336020.5437823534011841,-1243109731.9079520702362061,-729276220.8471283912658691,-249471836.6838542222976685
403965221.3115501403808594,-1238085801.9262583255767822,-734282630.0696905851364136,-250224910.7266255319118500
404594422.0793180465698242,-1236234916.9840562343597412,-737536389.9161459207534790,-253702650.7821770906448364
405223622.8470858335494995,-1234322507.1613540649414062,-742970799.7449086904525757,-255912901.5288619399070740
405852823.6148536205291748,-1230332824.5212841033935547,-749600173.7166298627853394,-256312998.6539213359355927
406482024.3826215267181396,-1227050246.9310643672943115,-752150289.8733953237533569,-259632894.5807767510414124
407111225.1503893136978149,-1224932223.9251043796539307,-758417595.3268351554870605,-261183320.0147364437580109
407740425.9181572198867798,-1220894776.9837932586669922,-761774324.5259835720062256,-263590169.5965285301208496
408369626.6859250068664551,-1218236893.5642490386962891,-768168821.3691281080245972,-264441538.3796308636665344
408998827.4536929130554199,-1215111305.8367910385131836,-771159256.8610823154449463,-267854011.9590076506137848
409628028.2214607000350952,-1211390585.2730321884155273,-776698482.3329178094863892,-268473977.1954518556594849
410257228.9892284870147705,-1209244164.5270926952362061,-780613145.0672426223754883,-271991261.0584386587142944
410886429.7569963932037354,-1205098718.4291653633117676,-785337661.7650977373123169,-272940297.8262918591499329
411515630.5247641801834106,-1203260348.2613444328308105,-790127266.4861829280853271,-275977468.3715622425079346
412144831.2925320863723755,-1198949425.4236576557159424,-794182608.2946333885192871,-277369489.5682156085968018
412774032.0602998733520508,-1197106435.3247079849243164,-799695133.2098193168640137,-279767781.4360223412513733
413403232.8280677795410156,-1192814723.9751236438751221,-803151858.6885306835174561,-281711981.7511746883392334
414032433.5958355665206909,-1190636827.8383247852325439,-809275499.6638387441635132,-283262139.5860803127288818
414661634.3636033535003662,-1186746225.6054239273071289,-812456084.4730038642883301,-285961622.9776250720024109
415290835.1313712596893311,-1182849217.8117108345031738,-817451405.0547163486480713,-286746657.2776923179626465
415920035.8991390466690063,-1180828914.8274505138397217,-822111779.2316833734512329,-289915565.1524044871330261
416549236.6669069528579712,-1176515687.2103750705718994,-825834673.3339446783065796,-291550843.5042832493782043
417178437.4346747398376465,-1173947685.0071032047271729,-831906295.5906940698623657,-292690738.2963034510612488
417807638.2024425268173218,-1170481877.1378729343414307,-834928830.4334812164306641,-295966073.2352995872497559
418436838.9702104330062866,-1166333955.9746663570404053,-839568735.3667708635330200,-296855961.8140047788619995
419066039.7379782199859619,-1163676537.1352667808532715,-845021050.9169385433197021,-298476298.4510916471481323
419695240.5057461261749268,-1160543826.7211282253265381,-848698757.0770876407623291,-301645151.7883331179618835
420324441.2735139131546021,-1156556403.9529387950897217,-852553846.8373005390167236,-303486773.9000577926635742
420953642.0412818193435669,-1152799167.0183568000793457,-857050158.9215906858444214,-304853284.7409865260124207
421582842.8090496063232422,-1149771705.0349905490875244,-862330896.7337994575500488,-306225492.8436572551727295
422212043.5768173933029175,-1146948126.0624341964721680,-866361958.0980513095855713,-309382310.7875116467475891
422841244.3445852994918823,-1143007686.2079131603240967,-870013408.6774966716766357,-311472871.3793714642524719
423470445.1123530864715576,-1139076613.5132124423980713,-875141730.7535381317138672,-311982129.5943047404289246
424099645.8801209926605225,-1136698204.7769088745117188,-879301593.8131915330886841,-315419414.6038976311683655
424728846.6478887796401978,-1131998996.0833115577697754,-882924223.8105489015579224,-316712966.1058312654495239
425358047.4156566858291626,-1129555205.3180823326110840,-888755262.1634354591369629,-318195099.3469315767288208
425987248.1834244728088379,-1125513552.8302466869354248,-891564245.6060003042221069,-321184287.3658202290534973
426616448.9511922597885132,-1121227767.7654585838317871,-896287972.5015665292739868,-321731567.3875024318695068
427245649.7189601659774780,-1119201035.1396291255950928,-900675579.6617227792739868,-325196705.6785613298416138
427874850.4867279529571533,-1114220334.4307959079742432,-905394382.6002932786941528,-325142489.1457474231719971
428504051.2544958591461182,-1111781454.0295596122741699,-908570395.8925542831420898,-329191499.6906949281692505
429133252.0222636461257935,-1109159344.2658145427703857,-914507714.7930346727371216,-330429096.8998857736587524
429762452.7900314331054688,-1103741003.5788860321044922,-918775204.7689645290374756,-330608910.5393381118774414
430391653.5577993392944336,-1100067238.7426576614379883,-920823569.0856903791427612,-334457909.9910785555839539
431020854.3255671262741089,-1098053841.9355368614196777,-926513209.0902166366577148,-336480686.6607396602630615
431650055.0933350324630737,-1093364162.4621419906616211,-931584624.1182430982589722,-336586648.9054411649703979
432279255.8611028194427490,-1088243296.0598666667938232,-933346137.9444298744201660,-339344119.0840324759483337
432908456.6288707256317139,-1086844425.0059275627136230,-938491164.7703135013580322,-342344220.7273151278495789
433537657.3966385126113892,-1083453724.2139303684234619,-944147707.4831756353378296,-343149982.4248722791671753
434166858.1644062995910645,-1078396010.0818569660186768,-948530206.9404950141906738,-343621853.0162904262542725
434796058.9321742057800293,-1072724537.5163471698760986,-950584252.3967195749282837,-345610265.6500331759452820
435425259.6999419927597046,-1071152754.6933083534240723,-954230478.6504722833633423,-349648819.2494859099388123
436054460.4677098989486694,-1068703812.6917148828506470,-960081516.4679276943206787,-351090752.9395850300788879
436683661.2354776859283447,-1064885197.3174123764038086,-965338898.8135638236999512,-351922634.1297030448913574
437312862.0032455921173096,0.0000000000000000,0.0000000000000000,0.0000000000000000
437942062.7710133790969849,-1055101218.8505527973175049,-973488607.7750233411788940,-353808326.2342728972434998
438571263.5387811660766602,-1049691399.4043489694595337,-975985840.0284632444381714,-355632758.2244349122047424
439200464.3065490722656250,-1046047847.4929255247116089,-977618001.5244406461715698,-359602209.3533188700675964
439829665.0743168592453003,-1044305865.0112715959548950,-983531387.4354125261306763,-361544004.0052897334098816
440458865.8420847654342651,-1039804700.0968945026397705,-988654433.3333413600921631,-361828089.6418206691741943
441088066.6098525524139404,-1034288758.0024154186248779,-992032416.4920153617858887,-362768757.4644581675529480
441717267.3776204586029053,-1029365233.6438401937484741,-993795778.6496073007583618,-365616107.1433567404747009
442346468.1453882455825806,-1027901597.5155380964279175,-998571039.3477360010147095,-368724834.4371300935745239
442975668.9131560325622559,-1023568078.5101867914199829,-1004089226.7741737365722656,-368844756.9100934267044067
443604869.6809239387512207,-1018103433.6409325599670410,-1007691278.0205426216125488,-369659934.8709305524826050
444234070.4486917257308960,-1012952471.4351979494094849,-1009873911.7411755323410034,-371919528.0020494461059570
444863271.2164596319198608,-1010837461.2717084884643555,-1012967884.9369261264801025,-375804540.2763456702232361
445492471.9842274188995361,-1007030288.2559556961059570,-1019135978.4539657831192017,-375873713.7102394104003906
446121672.7519952058792114,-1001515168.4368345737457275,-1022944013.2444466352462769,-376535477.9410492181777954
446750873.5197631120681763,-996308767.7665221691131592,-1025445533.0790152549743652,-378459464.6677173376083374
447380074.2875308990478516,-992892440.1610319614410400,-1027516033.6645756959915161,-382056978.2591884136199951
448009275.0552988052368164,-990333428.7353951930999756,-1033742699.9877737760543823,-383025184.7660591006278992
448638475.8230665922164917,-984671991.9282332658767700,-1037841741.5582946538925171,-383450923.6608393192291260
449267676.5908344984054565,-979371351.2047855854034424,-1040577483.0615804195404053,-385112764.5395570397377014
449896877.3586022853851318,-975279740.1788344383239746,-1042693046.2360379695892334,-388035600.3825604319572449
450526078.1263700723648071,-973543352.0558600425720215,-1047775760.0106550455093384,-390355096.6583006978034973
451155278.8941379785537720,-967781536.1798195838928223,-1052632989.8993803262710571,-390419058.2052889466285706
451784479.6619057655334473,-962245409.1712290048599243,-1055831286.9858034849166870,-391656464.3374103307723999
452413680.4296736717224121,-957436869.6205990314483643,-1058336577.8342336416244507,-393731994.5812767148017883
453042881.1974414587020874,-953944769.2450388669967651,-1060575587.4878501892089844,-396702101.9199142456054688
453672081.9652093648910522,-952037946.9754899740219116,-1065990304.2082685232162476,-398496529.0776827335357666
454301282.7329771518707275,-946031034.7461624145507812,-1070170676.8758791685104370,-398624827.5892798900604248
454930483.5007449388504028,-940536347.2720949649810791,-1072834321.5517183542251587,-400154052.3088205456733704
455559684.2685128450393677,-936199942.7012851238250732,-1074994961.5908327102661133,-402774261.6938009858131409
456188885.0362806320190430,-934479488.1223133802413940,-1078699111.7792270183563232,-405958292.8055376410484314
456818085.8040485382080078,-929071409.0244985818862915,-1084057275.0346922874450684,-405482081.0108687877655029
457447286.5718163251876831,-923174929.0022666454315186,-1086792458.4475221633911133,-406622799.6711678504943848
458076487.3395842313766479,-918389017.6737805604934692,-1088931846.5949199199676514,-408982172.2265923619270325
458705688.1073520183563232,-915588888.7918748855590820,-1091625231.2415733337402344,-412287514.5355605483055115
459334888.8751198053359985,-912040789.8644499778747559,-1097585556.4451177120208740,-412514417.5379548072814941
459964089.6428877115249634,-905730344.6508235931396484,-1100571437.2291736602783203,-413080405.2187579870223999
460593290.4106554985046387,-900484326.9811086654663086,-1102662753.5579354763031006,-415137401.7918776273727417
461222491.1784234046936035,-896865940.7788152694702148,-1104986938.6126983165740967,-418192495.0404005646705627
461851691.9461911916732788,-894703874.9864392280578613,-1110382476.8844373226165771,-419830875.0038899779319763
462480892.7139589786529541,-888574770.7298488616943359,-1114731202.8127732276916504,-419604990.0290309786796570
463110093.4817268848419189,-882769353.4818415641784668,-1117278055.8958172798156738,-420901944.4071490168571472
463739294.2494946718215942,-878043698.7943034172058105,-1119246058.5603790283203125,-423300810.0334159135818481
464368495.0172625780105591,-875716406.4538912773132324,-1122068581.0212554931640625,-426605255.2880765795707703
464997695.7850303649902344,-871154753.2119225263595581,-1127999004.5945119857788086,-426373898.8730185627937317
465626896.5527982711791992,-865132642.0581564903259277,-1131261290.3864588737487793,-427115126.4302977323532104
466256097.3205660581588745,-859749052.8632313013076782,-1133473940.5288605690002441,-428861838.0077009797096252
466885298.0883338451385498,-855759856.6219569444656372,-1135154716.7599942684173584,-431691518.1303806304931641
467514498.8561017513275146,-853273534.6243509054183960,-1140369067.2192988395690918,-433166790.0682892203330994
468143699.6238696575164795,-847219765.3353956937789917,-1144863747.1796705722808838,-433436539.4586576223373413
468772900.3916374444961548,-841355931.9277797937393188,-1148127477.2978277206420898,-434398025.1391838788986206
469402101.1594052314758301,-835865049.0492254495620728,-1150761945.9120888710021973,-435816740.9855527877807617
470031301.9271731376647949,-830855592.2187038660049438,-1152936114.4138178825378418,-437649304.8659484982490540
470660502.6949409246444702,-826598950.4291764497756958,-1154733191.2662062644958496,-439960411.7627476453781128
471289703.4627088308334351,-824466869.6307109594345093,-1156855511.6596806049346924,-442934153.0814118385314941
471918904.2304766178131104,-820048757.7075285911560059,-1162915631.4512557983398438,-443126711.3542240262031555
472548104.9982444047927856,-814125850.8626849651336670,-1166436743.9228398799896240,-443992217.5855708718299866
473177305.7660123109817505,-808557980.8522508144378662,-1168747083.4214851856231689,-445493579.4656670689582825
473806506.5337800979614258,-803996786.0021313428878784,-1169957644.9543521404266357,-447788284.4535898566246033
474435707.3015480041503906,-801468266.5100370645523071,-1174294340.5464420318603516,-449459136.9498195648193359
475064908.0693157911300659,-795642047.7636682987213135,-1178618561.2278866767883301,-450290341.6956865191459656
475694108.8370836973190308,-789882799.0821080207824707,-1181445713.0529010295867920,-451583345.7604911327362061
476323309.6048514842987061,-784638058.4555189609527588,-1183081057.2742817401885986,-453319906.0772899389266968
476952510.3726192712783813,-782231979.7943042516708374,-1184646921.8881599903106689,-455551057.4069387316703796
477581711.1403871774673462,-776847256.1557137966156006,-1190073773.0465614795684814,-456428723.6046480536460876
478210911.9081549644470215,-771007081.7862324714660645,-1193413606.8792271614074707,-457713144.5479956269264221
478840112.6759228706359863,-765438697.3681142330169678,-1195506860.5279438495635986,-459212317.8110195994377136
479469313.4436906576156616,-760943476.6194852590560913,-1196047124.1478328704833984,-460999499.3040785789489746
480098514.2114585638046265,-757753459.5407582521438599,-1200797953.4081211090087891,-462237908.1051709055900574
480727714.9792263507843018,-751898763.2023018598556519,-1204501675.0983510017395020,-463621406.6419142484664917
481356915.7469941377639771,-746179970.1127107143402100,-1206642351.2947196960449219,-465093700.9808842539787292
481986116.5147620439529419,-741794330.8621649742126465,-1206746009.8350672721862793,-466580311.6826311349868774
482615317.2825298309326172,-737928825.9923839569091797,-1212092156.0632784366607666,-467638651.4076099395751953
483244518.0502977371215820,-732014598.6749954223632812,-1215462038.2489988803863525,-469012203.2852786183357239
483873718.8180655241012573,-726317062.2559175491333008,-1217300194.8880603313446045,-470464951.0227261781692505
484502919.5858334302902222,-722974620.6813651323318481,-1217799885.0930626392364502,-471790862.8724486827850342
485132120.3536012172698975,-716921067.9798587560653687,-1222636882.3005392551422119,-473047514.6053901314735413
485761321.1213690042495728,-711290677.4013298749923706,-1224283342.7501051425933838,-474475038.4348872900009155
486390521.8891369104385376,-707677099.7984002828598022,-1227273751.0726666450500488,-475621103.1564335823059082
487019722.6569046974182129,-701477933.5537414550781250,-1230365129.9520881175994873,-476980768.4715905189514160
487648923.4246726036071777,-696746603.1037119626998901,-1230841646.1005845069885254,-478378783.2398346066474915
488278124.1924403905868530,-692030116.7492727041244507,-1235540097.9155120849609375,-479480490.3767162561416626
488907324.9602081775665283,-686118681.8595265150070190,-1237549134.0612666606903076,-480858365.1589144468307495
489536525.7279760837554932,-682697783.7696824073791504,-1239530935.8481340408325195,-482005685.6973024010658264
490165726.4957438707351685,-676272872.2455899715423584,-1243328086.2953062057495117,-483291297.7601550221443176
490794927.2635117769241333,-670604087.7929688692092896,-1244857653.3819952011108398,-484650087.7156447768211365
491424128.0312795639038086,-667422685.8334691524505615,-1246997875.7323467731475830,-485734594.8897518515586853
492053328.7990474700927734,-660964229.5470693111419678,-1250706940.3412179946899414,-486999439.6683051586151123
492682529.5668152570724487,-655273205.3374570608139038,-1252166046.8477551937103271,-488335229.5484728217124939
493311730.3345830440521240,-652057469.7443265914916992,-1254274114.8601548671722412,-489394281.2602627873420715
493940931.1023509502410889,-645567326.5406939983367920,-1257909984.3002088069915771,-490633679.2766650319099426
494570131.8701187372207642,-639849383.0073024034500122,-1259306690.8561429977416992,-491946490.1043508052825928
495199332.6378866434097290,-636602109.4932119846343994,-1261359738.9625601768493652,-492986194.2548279166221619
495828533.4056544303894043,-630078453.5974496603012085,-1264929390.5000865459442139,-494203181.2642196416854858
496457734.1734223365783691,-624336287.5391520261764526,-1266259191.4729652404785156,-495492777.6353563070297241
497086934.9411901235580444,-620358379.0994107723236084,-1268291269.0591533184051514,-496574618.4764814972877502
497716135.7089579105377197,-614024272.5197480916976929,-1270416852.2465102672576904,-497840851.5666913986206055
498345336.4767258167266846,-609743591.9658746719360352,-1272942635.7841444015502930,-498891616.8529154062271118
498974537.2444936037063599,-603618190.4021050930023193,-1274721603.5737118721008301,-500142208.7257352471351624
499603738.0122615098953247,-599108598.9039155244827271,-1277462721.2854857444763184,-501179067.8920796513557434
500232938.7800292968750000,0.0000000000000000,0.0000000000000000,0.0000000000000000
500862139.5477972030639648,-588490000.9169797897338867,-1281845866.6348543167114258,-503424305.3363440036773682
